"codigo","descripcion","um"
"LA6200228FAA","CHAPA NEG.C.ANTI 3MM(1,5X3,0)","UN"
"LA6200229FAA","CHAPA NEG.C.ANTI 2,5MM(1,5X3,0)","UN"
"LA6200230FAA","CHAPA NEG.C.ANTI 3mm(1,2X2,4)","UN"
"LA6200231FAA","CHAPA NEG.C.ANTI 3mm(1,2x3)","UN"
"LA10012011","UNION TANQ.GOMA 20X1/2 FORTLEV","UN"
"LA10012531","UNION TANQ.GOMA 25X3/4 FORTLEV","UN"
"LA10013211","UNION TANQ.GOMA 32X1 FORTLEV","UN"
"LA16700131","FLOTADOR BRAZO DE ABS FORTLEV","UN"
"LA2010003","TANQUE AGUA C/TAPA 250L FORTLEV","UN"
"LA2010004","TANQUE AGUA C/TAPA 310L FORTLEV","UN"
"LA2010005","TANQUE AGUA C/TAPA 500L FORTLEV","UN"
"LA2010007","TANQUE AGUA C/TAPA 1000L FORTLEV","UN"
"LA3237","TARUGO ESPYGA 12X100","UN"
"LA5010002","PURIFICADOR 9 3/4 FORTLEV","UN"
"LA5010003","FILTRO POLIPROPILENO 9 3/4 FORTLEV","UN"
"LA992302","HOJA BIASSONI PALA PUNTA","UN"
"LA992306","HOJA BIASSONI PALA 1/2 LUNA","UN"
"LA6934561","CAPACITOR DE METAL CBB65-70UF 450V","UN"
"LA6934562","CAPACITOR DE METAL CBB65-80UF 450V","UN"
"LA71900/592","EXHIBIDOR PEQUEÑO P/MECHAS TRAM MASTER","UN"
"LA6934563","CAPACITOR DE METAL CBB65-100UF 450V","UN"
"LA6934564","CAPACITOR PL C/ PATA CBB61 1,5UF 450V","UN"
"LA6934565","CAPACITOR PL C/ PATA CBB61 2UF 450V","UN"
"LA6934566","CAPACITOR PL C/ PATA CBB61 2,5UF 450V","UN"
"LA6934567","CAPACITOR PL C/ PATA CBB61 3UF 450V","UN"
"LA6934568","CAPACITOR PL C/ PATA CBB61 3,5UF 450V","UN"
"LA6934569","CAPACITOR PL C/ PATA CBB61 4UF 450V","UN"
"LA6934570","CAPACITOR PL C/ PATA CBB61 5UF 450V","UN"
"LA6934571","CAPACITOR PLASTICO CBB60 2UF 450V","UN"
"LA6934572","CAPACITOR PLASTICO CBB60 5UF 450V","UN"
"LA6934573","CAPACITOR PLASTICO CBB60 10UF 450V","UN"
"LA6934574","CAPACITOR PLASTICO CBB60 15UF 450V","UN"
"LA6934575","CAPACITOR PLASTICO CBB60 20UF 450V","UN"
"LA6934576","CAPACITOR PLASTICO CBB60 25UF 450V","UN"
"LA6934577","CAPACITOR PLASTICO CBB60 30UF 450V","UN"
"LA6934578","CAPACITOR PLASTICO CBB60 35UF 450V","UN"
"LA0680527","MEMBRANA FACIL BL. ARG.","UN"
"LA0680528","MEMBRANA FACIL NEGRA ARG.","UN"
"LA0680529","MEMBRANA FACIL TRANSPARENTE ARG.","UN"
"LA0680530","PINTURA AEROSOL AMAR. ARG. 350ml","UN"
"LA0680531","PINTURA AEROSOL ANTIOX. ARG.427ml","UN"
"LA0680532","PINTURA AEROSOL AZUL  ARG. 350ml","UN"
"LA0680534","PINTURA AEROSOL BEIGE ARG.350ml","UN"
"LA0680535","PINTURA AEROSOL BL. BRILL.  ARG.350ml","UN"
"LA0680536","PINTURA AEROSOL BL. MATE ARG.350ml","UN"
"LA0680537","PINTURA AEROSOL BL. SATINADO ARG.350ml","UN"
"LA0680538","PINTURA AEROSOL CELESTE ARG.350ml","UN"
"LA0680539","PINTURA AEROSOL CREMA MARFIL ARG.350ml","UN"
"LA0680540","PINTURA AEROSOL GRIS ESP. ARG.350ml","UN"
"LA0680541","PINTURA AEROSOL GRIS OSCURO ARG.350ml","UN"
"LA0680542","PINTURA AEROSOL GRIS PERLA ARG.350ml","UN"
"LA0680543","PINTURA AEROSOL MARRON ARG.350ml","UN"
"LA0680544","PINTURA AEROSOL NARANJA ARG.350ml","UN"
"LA0680545","PINTURA AEROSOL NG SATIN. ARG.350ml","UN"
"LA0680547","PINTURA AEROSOL ORO ARG.350ml","UN"
"LA0680555","PINTURA AEROSOL ROJO ARG.350ml","UN"
"LA0680556","PINTURA AEROSOL ROSA ARG.350ml","UN"
"LA0680557","PINTURA AEROSOL TRAFUL ARG.350ml","UN"
"LA0680558","PINTURA AEROSOL VERDE CLARO ARG.350ml","UN"
"LA0680559","PINTURA AEROSOL VERDE ING. ARG.350ml","UN"
"LA0680560","PINTURA AEROSOL VERDE MANZ. ARG.350ml","UN"
"LA0680561","PINTURA AEROSOL VIOLETA ARG.350ml","UN"
"LA0680562","PINTURA AEROSOL NG. BRILLANTE AR.","UN"
"LA4010070MP","BOBINA CHAPA GALV. Z100 A:1m E:0,70mm","KG"
"LA4010085MP","BOBINA CHAPA GALV. Z100 A:1m E:0,85mm","KG"
"LA4010115MP","BOBINA CHAPA GALV. Z100 A:1m E:1,15mm","KG"
"LA4010160MP","BOBINA CHAPA GALV. Z100 A:1m E:1,60mm","KG"
"LA4010200MP","BOBINA CHAPA GALV. Z100 A:1m E:2,0mm","KG"
"LA4012115MP","BOBINA CHAPA GALV. Z100 A:1,2m E:1,15mm","KG"
"LA4012160MP","BOBINA CHAPA GALV. Z100 A:1,2m E:1,60mm","KG"
"LA4012200MP","BOBINA CHAPA GALV. Z100 A:1,2m E:2,0mm","KG"
"LA0680563","PINTURA REMOVIBLE ALUMINIO","UN"
"LA0680564","PINTURA REMOVIBLE AM. FLUO","UN"
"LA0680565","PINTURA REMOVIBLE AZUL","UN"
"LA0680566","PINTURA REMOVIBLE AZUL PERLA","UN"
"LA0680567","PINTURA REMOVIBLE BLANCO","UN"
"LA0680568","PINTURA REMOVIBLE BRONCE OSC.","UN"
"LA0680569","PINTURA REMOVIBLE DORADO","UN"
"LA0680570","PINTURA REMOVIBLE FUME","UN"
"LA0680571","PINTURA REMOVIBLE GRIS","UN"
"LA0680572","PINTURA REMOVIBLE GRIS GRAF.","UN"
"LA0680573","PINTURA REMOVIBLE NEGRO","UN"
"LA0680574","PINTURA REMOVIBLE NG. BRILLANT.","UN"
"LA0680575","PINTURA REMOVIBLE NG. SATIN.","UN"
"LA0680576","PINTURA REMOVIBLE ROJO","UN"
"LA0680577","PINTURA REMOVIBLE ROJO PERLA","UN"
"LA0680578","PINTURA REMOVIBLE VERDE FL.","UN"
"LA0680579","PINTURA REMOVIBLE VERDE MILITAR","UN"
"LA0680580","PINTURA REMOVIBLE VERDE PERLA","UN"
"LA0680581","PINTURA REMOVIBLE VIOLETA","UN"
"LA0680582","PINTURA REMOVIBLE VIOLETA PERLA","UN"
"LA6200232FA","CHAPA NEG.LISA 4,0MM(1,2X2,4)90,8K","UN"
"LA6200233FA","CHAPA NEG.LISA 4,0MM(1,2x3,0)113,4K","UN"
"LA6200234FA","CHAPA NEG.LISA 4,5MM(1,2X2,4)101,8K","UN"
"LA6200235FA","CHAPA NEG.LISA 4,5MM(1,2x3,0)127,2K","UN"
"LA70184602123","DISCO DIAM. P/HORMIGON 350x25","UN"
"LA70184602893","DISCO DIAM. P/HORMIGON 450x25","UN"
"LA81000071/35","BOTA NEGRA PVC WORKSAFE N°35","PAR"
"LA81000071/36","BOTA NEGRA PVC WORKSAFE N°36","PAR"
"LA81000071/37","BOTA NEGRA PVC WORKSAFE N°37","PAR"
"LA81000071/38","BOTA NEGRA PVC WORKSAFE N°38","PAR"
"LA5010250MP","BOBINA INOXIDABLE 304-2B 2,5x1000","KG"
"LA5015250MP","BOBINA INOXIDABLE 304-2B 2,5x1500","KG"
"LA6000113","TAPON PL.INOX.SAT. 304 2¨x1,5mm","UN"
"LA6000114","TAPON PL.INOX.SAT.304 1-1/2¨x1,5mm","UN"
"LA6000115","BASE PARED SOLD.PASAMANOS 304 1-1/2¨","UN"
"LA6000116","BASE PARED SOLD.PASAMANOS 304 2¨","UN"
"LA6000117","BASE PARED RED.PASAMANOS 304 1-1/2¨","UN"
"LA6000118","BASE PARED RED.PASAMANOS 304 2¨","UN"
"LA6000119","TEE ESQ.INOX.SATIN.304 1-1/2x1,5mm","UN"
"LA6000120","TEE ESQ.INOX.SATIN. 304 2¨x1,5mm","UN"
"LA6003041","CHAPA INOX.304-No.1-3,0x1000X2000","UN"
"LA6003042","CHAPA INOX.304-No.1-4,0x1000x2000","UN"
"LA6003043","CHAPA INOX.304-No.1-3,0x1500X3000","UN"
"LA6003044","CHAPA INOX.304-No.1-4,0x1500x3000","UN"
"LA6003045","CHAPA INOX.304-No.1-5,0x1500X3000","UN"
"LAVARIOS-EQCELU","VARIOS EQUIPOS CELULARES","UN"
"LAVARIOS-MASAJE","VARIOS SERVICIOS DE MASAJE","UN"
"LAVARIOS-OFTAM","VARIOS SERVICIOS OFTALMOLOGICO","UN"
"LA6003046","CHAPA INOX.304-No.1-6,0x1500x3000","UN"
"LA6003047","CHAPA INOX.304-No.1-8,0X1500x3000","UN"
"LA6003048","CHAPA INOX.304-No1-10,0X1500x3000","UN"
"LA6003049","CAÑO CUAD.INOX.BA(201)15x15x1,2mm","UN"
"LA6003050","CAÑO CUAD.INOX.BA(201)20x20x1,2mm","UN"
"LA6003051","CAÑO CUAD.INOX.BA(201)30x30x1,2mm","UN"
"LA6003052","CAÑO RED.INOX.BA(201)2""x1,2mm","UN"
"LA6003053","CAÑO RED.INOX.BA(201)1-1/2""x1,2mm","UN"
"LA6003054","CAÑO RED.INOX.BA(201)1-1/4""x1,2mm","UN"
"LA6003055","CAÑO RED.INOX.BA(201)1¨x1,2mm","UN"
"LA6003056","CAÑO RED.INOX.BA(201)5/8¨x1,2mm","UN"
"LA6003057","CAÑO CUAD.INOX.BA(201)15x15x1,5mm","UN"
"LA6003058","CAÑO CUAD.INOX.BA(201)20x20x1,5mm","UN"
"LA6003059","CAÑO CUAD.INOX.BA(201)30x30x1,5mm","UN"
"LA6003060","CAÑO RED.INOX.BA(201)2¨x1,5mm","UN"
"LA6003061","CAÑO RED.INOX.BA(201)1-1/2¨x1,5mm","UN"
"LA6003062","CAÑO RED.INOX.BA(201)1-1/4¨x1,5mm","UN"
"LA6003063","CAÑO RED.INOX.BA(201)1¨x1,5mm","UN"
"LA6003064","CAÑO RED.INOX.BA(201)5/8¨x1,5mm","UN"
"LA7003045","PLANCHUELA INOX.304-A:15mm-E:5mm","UN"
"LA6300011","AISLADOR GANCHO MEDIO 28X140MM","UN"
"LA6300012","AISLADOR GANCHO LARGO 28X180MM","UN"
"LA6200464","METAL 440.16-2KG/M2(1Mx10M)","ROL"
"LA6210102FAA","CHAPA ACAN.0,30x1,10x2,44-","UN"
"LA6210103FAA","CHAPA ACAN.0,30x1,10x3,05-","UN"
"LA6210104FAA","CHAPA ACAN.0,30x1,10x3,66-","UN"
"LA6210105FAA","CHAPA ACAN.0,30x1,10x4,27-11,96KG","UN"
"LA6210106FAA","CHAPA ACAN.0,30x1,10x4,88-","UN"
"LA6210107FAA","CHAPA ACAN.0,30x1,10x5,20-","UN"
"LA6210108FAA","CHAPA ACAN.0,30x1,10x6,10-17,08KG","UN"
"LA6210109FAA","CHAPA ACAN.0,30x1,10x5,50-","UN"
"LA62206MLFA","CHAPA LISA AZ.0,30x1200 (1METRO)","M"
"LA62207MLFA","CHAPA ACAN.0,30x1,10 (POR METRO)","M"
"LA6200207","CHAPA TRAP.0,30X0,90X5,20-11,91K","UN"
"LA6200209","CHAPA TRAP.0,30X0,90X5,50-12,6K","UN"
"LA8426487400836","CONMUTADORES DE LEVA 20A 3P EK","UN"
"LA8426487401895","CONMUTADORES DE LEVA 32A 3P EK","UN"
"LA8426487402014","CONMUTADORES DE LEVA 63A 3P EK","UN"
"LA8426487484300","SENSOR MOVIMIENTO PARED EK","UN"
"LA8426487485147","BLOQUES REPARTIDORES BIPOLAR EK","UN"
"LA8426487493616","INTERRUPTOR HORARIO MINI-DIGITAL EK","UN"
"LA8426487493623","MODULO HORARIO ANALOG.P/MONTAJE EK","UN"
"LA8426487493630","INTERRUPTOR HORARIO MINI-ANALOG. EK","UN"
"LA8426487493647","INTERRUPTOR HORARIO DUO-ANALOG. EK","UN"
"LA8426487496198","PLAFON LED ADOSAR C/SENSOR 20W EK","UN"
"LA8426487585222","MATERIAL BLOQUEADO","UN"
"LA8426487585298","LLAVE TM 1P ACC. 10A-10KA¨EK¨","UN"
"LA8426487585304","LLAVE TM 1P ACC. 16A-10KA¨EK¨","UN"
"LA8426487585311","LLAVE TM 1P ACC. 20A-10KA¨EK¨","UN"
"LA8426487585328","LLAVE TM 1P ACC. 25A-10KA¨EK¨","UN"
"LA8426487585335","LLAVE TM 1P ACC. 32A-10KA¨EK¨","UN"
"LA8426487585342","LLAVE TM 1P ACC. 40A-10KA¨EK¨","UN"
"LA8426487585359","LLAVE TM 1P ACC. 50A-10KA¨EK¨","UN"
"LA8426487585366","LLAVE TM 1P ACC. 63A-10KA¨EK¨","UN"
"LA8426487585557","LLAVE TM 3P ACC. 10A-10KA¨EK¨","UN"
"LA8426487585564","LLAVE TM 3P ACC. 16A-10KA¨EK¨","UN"
"LA8426487585571","LLAVE TM 3P ACC. 20A-10KA¨EK¨","UN"
"LA8426487585588","LLAVE TM 3P ACC. 25A-10KA¨EK¨","UN"
"LA8426487585595","LLAVE TM 3P ACC. 32A-10KA¨EK¨","UN"
"LA8426487585601","LLAVE TM 3P ACC. 40A-10KA¨EK¨","UN"
"LA8426487585618","LLAVE TM 3P ACC. 50A-10KA¨EK¨","UN"
"LA8426487585625","LLAVE TM 3P ACC. 63A-10KA¨EK¨","UN"
"LA8426487585632","LLAVE TM 3P ACC. 80A-10KA¨EK¨","UN"
"LA8426487585649","LLAVE TM 3P ACC. 100A-10KA¨EK¨","UN"
"LA8426487585656","LLAVE TM 3P ACC. 125A-10KA¨EK¨","UN"
"LA8426487588138","INTERRUPTOR CAJA MOLD.ACC.180A EK","UN"
"LA8426487588183","INTERRUPTOR CAJA MOLD.ACC.125A EK","UN"
"LA8426487588190","INTERRUPTOR CAJA MOLD.ACC.160A EK","UN"
"LA8426487588206","INTERRUPTOR CAJA MOLD.ACC.200A EK","UN"
"LA8426487588220","INTERRUPTOR CAJA MOLD.ACC.250A EK","UN"
"LA8426487591251","LIMITADOR SOBRETENSION TIPO 1+2 EK","UN"
"LA8426487591275","LIMITADOR SOBRETENSION TIPO 2 EK","UN"
"LA8426487592661","LIMITADOR SOBRETENSION PERMANEN.EK","UN"
"LA8426487594047","INTERRUPTOR GUARDA MOTOR 2,5-4A EK","UN"
"LA8426487594061","INTERRUPTOR GUARDA MOTOR 4-6,3A EK","UN"
"LA8426487594078","INTERRUPTOR GUARDA MOTOR 1-1,6A EK","UN"
"LA8426487594085","INTERRUPTOR GUARDA MOTOR 6-10A EK","UN"
"LA8426487594092","INTERRUPTOR GUARDA MOTOR 1,6-2,5A EK","UN"
"LA8426487594108","INTERRUPTOR GUARDA MOTOR 9-14A EK","UN"
"LA8426487594153","PULSADOR PARO EMERG.40MM ROJO EK","UN"
"LA8426487594191","PULSADOR DOBLE CABEZA VER-ROJO EK","UN"
"LA8426487595631","INTERRUPTOR GUARDA MOTOR 13-18A EK","UN"
"LA8426487595648","INTERRUPTOR GUARDA MOTOR 17-23A EK","UN"
"LA8426487595655","INTERRUPTOR GUARDA MOTOR 20-25A EK","UN"
"LA8426487595662","INTERRUPTOR GUARDA MOTOR 24-32A EK","UN"
"LA8426487596485","INTERRUPTOR GUARDA MOTOR 16-25A EK","UN"
"LA8426487596508","INTERRUPTOR GUARDA MOTOR 40-63A EK","UN"
"LA8426487596515","INTERRUPTOR GUARDA MOTOR 56-80A EK","UN"
"LA8426487596690","LUZ PILOTO SEÑALIZ.VERDE 220V EK","UN"
"LA8426487596706","LUZ PILOTO SEÑALIZ.ROJO 220V EK","UN"
"LA8426487596713","LUZ PILOTO SEÑALIZ.AMARILLO 220V EK","UN"
"LA10012012","MATERIAL BLOQUEADO","UN"
"LA10012532","MATERIAL BLOQUEADO","UN"
"LA10013212","MATERIAL BLOQUEADO","UN"
"LA8426487596720","LUZ PILOTO SEÑALIZ.AZUL 220V EK","UN"
"LA8426487596737","LUZ PILOTO SEÑALIZ.BLANCA 220V EK","UN"
"LA8426487596744","LUZ PILOTO SEÑALIZ.VERDE 24V EK","UN"
"LA8426487596751","LUZ PILOTO SEÑALIZ.ROJO 24V EK","UN"
"LA8426487596768","LUZ PILOTO SEÑALIZ.AMARILLO 24V EK","UN"
"LA8426487596775","LUZ PILOTO SEÑALIZ.AZUL 24V EK","UN"
"LA8426487596782","LUZ PILOTO SEÑALIZ.BLANCO 24V EK","UN"
"LA8426487790104","PUNTERA NEGRA EK P/CABLE 1.5MM","UN"
"LA8426487790227","PUNTERA NARANJA EK P/CABLE 4MM","UN"
"LA8426487790272","PUNTERA VERDE EK P/CABLE 6MM","UN"
"LA8426487790326","PUNTERA MARRON EK P/CABLE 10MM","UN"
"LA8426487790364","PUNTERA BLANCO EK P/ CABLE 16MM","UN"
"LA8426487790449","PUNTERA NEGRA EK P/CABLE 25MM","UN"
"LA8426487790487","PUNTERA BEIGE EK P/CABLE 35MM","UN"
"LA5920023","PASTA DE PULIR No2 500G TECPRO","UN"
"LA5920067","ADITIVO P/RADIADOR ROSA 1L","UN"
"LA5920078","ADITIVO P/RADIADOR AZUL 1L","UN"
"LA5920079","CERA LIMPIADORA 200G TECBRIL","UN"
"LA5920127","ADITIVO P/RADIADOR VERDE 1L","UN"
"LA5920128","ADITIVO P/RADIADOR AMARILLO 1L","UN"
"LA60105","ESCOBA BARRENDERO 60x5,5CM C/M ROMA","UN"
"LA602011","MOP 280MM/200 GR - S/MANGO ROMA","UN"
"LA60557","BALDE DOMESTICO 14 LT ROMA","UN"
"LA60558","BALDE C/SOPORTE P/MOP 14LT. ROMA","UN"
"LA60561","LAVAMANO PL. BLANCO 310X235X110MM ROMA","UN"
"LA60562","LAVAMANO PL. GRIS 310X235X110MM ROMA","UN"
"LA607016","MANGO P/MOP 1,48 MT ROMA","UN"
"LA609014","CAJA DESGRASADORA 33X33X44CM/22L ROMA","UN"
"LA60903","CAJA DESGRASADORA 52X33X51CM/52L ROMA","UN"
"LA60906","CANALETA DRENAJE 100X15X15CM ROMA","UN"
"LA680494","MEMBRANA FACIL BLANCO 400ML CHEMICOLOR","UN"
"LA680531","MEMBRANA FACIL NEGRO 400ML CHEMICOLOR","UN"
"LA680532","MEMBRANA FACIL INCOLORO 400ML CHEMICOLOR","UN"
"LA21882","BANCO MULTIUSO 149X38X30CM","UN"
"LA60581","CAJA P/HERRAM.410X200X190MM/16,5"" ROMA","UN"
"LA60582","CAJA P/HERRAM.513X275X194MM/20"" ROMA","UN"
"LA608543","MANGUERA CRISTAL 3/8x50 MT.ROMA","UN"
"LA608545","MANGUERA CRISTAL 5/16x50 MT.ROMA","UN"
"LA60907","REJA P/CAJA DE DRENAJE 100X14,5X14,5CM R","UN"
"LA90005","ARMARIO VESTUARIO DUPLO 8P","UN"
"LA90006","ARMARIO VESTUARIO TRIPLO  12P","UN"
"LA8426487485222","BLOQUES REPARTIDORES TETRAPOLAR EK","UN"
"LAESC0576","ESCALERA ARTICULADA ALU 5x2 BTF","UN"
"LAESC0577","ESCALERA ARTICULADA ALU 6x2 BTF","UN"
"LAESC0578","ESCALERA ARTICULADA ALU 7x2 BTF","UN"
"LAESC0579","ESCALERA ARTICULADA ALU 8x2 BTF","UN"
"LAESC0580","ESCALERA ARTICULADA ALU 9x2 BTF","UN"
"LAESC0707","ESCALERA EXT. TRIPLE ALU 7x3 BTF","UN"
"LAESC0709","ESCALERA EXT. TRIPLE ALU 9x3 BTF","UN"
"LAESC0711","ESCALERA EXT. TRIPLE ALU 11x3 BTF","UN"
"LAKIT0679","KIT RODAS ESCALERA EXTENSIVA","UN"
"LA10014011","UNION TANQ.GOMA 40X1 1/4 FORTLEV","UN"
"LA10015011","UNION TANQ.GOMA 50X1 1/2 FORTLEV","UN"
"LA10016021","UNION TANQ.GOMA 60X2 FORTLEV","UN"
"LA10022017","ADAPT.CTO SOLD/ROS 20X1/2 FORTLEV","UN"
"LA10022537","ADAPT.CTO SOLD/ROS 25X3/4 FORTLEV","UN"
"LA10023214","ADAPT.CTO SOLD/ROS 32X1 FORTLEV","UN"
"LA10024011","ADAPT.CTO SOLD/ROS 40X11/4 FORTLEV","UN"
"LA10025014","ADAPT.CTO SOLD/ROS 50X11/2 FORTLEV","UN"
"LA10026021","ADAPT.CTO SOLD/ROS 60X2 FORTLEV","UN"
"LA11111001","REJILLA CUADRADA DN100 FORTLEV","UN"
"LA11111501","REJILLA CUADRADA DN150 FORTLEV","UN"
"LA11221001","PORTAREJILLA CUADRADO 100 FORTLEV","UN"
"LA11221501","PORTAREJILLA CUADRADO 150 FORTLEV","UN"
"LA11520407","ANILLO DE GOMA DN 40 FORTLEV","UN"
"LA11520507","ANILLO DE GOMA DN 50 FORTLEV","UN"
"LA11520754","ANILLO DE GOMA DN 75 FORTLEV","UN"
"LA10180201","MATERIAL BLOQUEADO","UN"
"LA10180251","MATERIAL BLOQUEADO","UN"
"LA10180321","MATERIAL BLOQUEADO","UN"
"LA10180401","MATERIAL BLOQUEADO","UN"
"LA11521004","ANILLO DE GOMA DN 100 FORTLEV","UN"
"LA11521502","ANILLO DE GOMA DN 150 FORTLEV","UN"
"LA11522001","ANILLO DE GOMA DN 200 FORTLEV","UN"
"LA10032527","BUJE RED. CTO SOLD. 25X20 FORTLEV","UN"
"LA10033227","BUJE RED. CTO SOLD. 32X25 FORTLEV","UN"
"LA10034031","BUJE RED. CTO SOLD. 40X32 FORTLEV","UN"
"LA10035041","BUJE RED. CTO SOLD. 50X40 FORTLEV","UN"
"LA10036051","BUJE RED. CTO SOLD. 60X50 FORTLEV","UN"
"LA10044021","BUJE RED. LAR SOLD. 40X25 FORTLEV","UN"
"LA10045024","BUJE RED. LAR SOLD. 50X25 FORTLEV","UN"
"LA10045031","BUJE RED. LAR SOLD. 50X32 FORTLEV","UN"
"LA10080207","TAPON SOLDABLE 20MM FORTLEV","UN"
"LA10080257","TAPON SOLDABLE 25MM FORTLEV","UN"
"LA10080324","TAPON SOLDABLE 32MM FORTLEV","UN"
"LA10080401","TAPON SOLDABLE 40MM FORTLEV","UN"
"LA10080501","TAPON SOLDABLE 50MM FORTLEV","UN"
"LA10080601","TAPON SOLDABLE 60MM FORTLEV","UN"
"LA10100203","CURVA 90° SOLDABLE 20MM FORTLEV","UN"
"LA10100253","CURVA 90° SOLDABLE 25MM FORTLEV","UN"
"LA10100321","CURVA 90° SOLDABLE 32MM FORTLEV","UN"
"LA10100401","CURVA 90° SOLDABLE 40MM FORTLEV","UN"
"LA10100501","CURVA 90° SOLDABLE 50MM FORTLEV","UN"
"LA10180501","MATERIAL BLOQUEADO","UN"
"LA10100601","CURVA 90° SOLDABLE 60MM FORTLEV","UN"
"LA10120206","CODO SOLDABLE 45° 20MM FORTLEV","UN"
"LA10120256","CODO SOLDABLE 45° 25MM FORTLEV","UN"
"LA10120321","CODO SOLDABLE 45° 32MM FORTLEV","UN"
"LA10120401","CODO SOLDABLE 45° 40MM FORTLEV","UN"
"LA10120501","CODO SOLDABLE 45° 50MM FORTLEV","UN"
"LA10120601","CODO SOLDABLE 45° 60MM FORTLEV","UN"
"LA10130207","CODO 90° SOLDABLE 20MM FORTLEV","UN"
"LA10130257","CODO 90° SOLDABLE 25MM FORTLEV","UN"
"LA10130324","CODO 90° SOLDABLE 32MM FORTLEV","UN"
"LA10130401","CODO 90° SOLDABLE 40MM FORTLEV","UN"
"LA10130503","CODO 90° SOLDABLE 50MM FORTLEV","UN"
"LA10130601","CODO 90° SOLDABLE 60MM FORTLEV","UN"
"LA10142015","CODO 90° SOLD/ROSC.20X1/2 FORTLEV","UN"
"LA10142515","CODO 90° SOLD/ROSC.25X1/2 FORTLEV","UN"
"LA10142535","CODO 90° SOLD/ROSC.25X3/4 FORTLEV","UN"
"LA10170207","UNION SENCILLA SOLDABLE 20MM FORTLEV","UN"
"LA10170257","UNION SENCILLA SOLDABLE 25MM FORTLEV","UN"
"LA10170324","UNION SENCILLA SOLDABLE 32MM FORTLEV","UN"
"LA10170401","UNION SENCILLA SOLDABLE 40MM FORTLEV","UN"
"LA10170501","UNION SENCILLA SOLDABLE 50MM FORTLEV","UN"
"LA10170601","UNION SENCILLA SOLDABLE 60MM FORTLEV","UN"
"LA10192014","UNION SOLD/ROS. 20X1/2 FORTLEV","UN"
"LA10192516","UNION SOLD/ROS. 25X1/2 FORTLEV","UN"
"LA10192535","UNION SOLD/ROS. 25X3/4 FORTLEV","UN"
"LA10193213","UNION SOLD/ROS. 32X1 FORTLEV","UN"
"LA10200127","ALMA DOBLE ROSCABLE 1/2 FORTLEV","UN"
"LA10200347","ALMA DOBLE ROSCABLE 3/4 FORTLEV","UN"
"LA10210127","TAPON MACHO ROSCABLE 1/2"" FORTLEV","UN"
"LA10210347","TAPON MACHO ROSCABLE 3/4"" FORTLEV","UN"
"LA10250207","TEE SOLDABLE 20MM FORTLEV","UN"
"LA10250257","TEE SOLDABLE 25MM FORTLEV","UN"
"LA10250322","TEE SOLDABLE 32MM FORTLEV","UN"
"LA10250401","TEE SOLDABLE 40MM FORTLEV","UN"
"LA10250501","TEE SOLDABLE 50MM FORTLEV","UN"
"LA10250601","TEE SOLDABLE 60MM FORTLEV","UN"
"LA10262523","TEE REDUCCION SOLDABLE 25X20 FORTLEV","UN"
"LA10263223","TEE REDUCCION SOLDABLE 32X25 FORTLEV","UN"
"LA10264021","TEE REDUCCION SOLDABLE 40X25 FORTLEV","UN"
"LA10265021","TEE REDUCCION SOLDABLE 50X25 FORTLEV","UN"
"LA10302012","CODO 90° SOLD./ROS.LATON 20X1/2","UN"
"LA10302513","CODO 90° SOLD./ROS.LATON 25X1/2","UN"
"LA10302533","CODO 90° SOLD./ROS.LATON 25X3/4","UN"
"LA10312013","UNION SOLDABLE/ROSCA LATON 20X1/2","UN"
"LA10312513","UNION SOLDABLE/ROSCA LATON 25X1/2","UN"
"LA10312533","UNION SOLDABLE/ROSCA LATON 25X3/4","UN"
"LA10322013","TEE SOLDABLE/ROSCA LATON 20X1/2","UN"
"LA10322512","TEE SOLDABLE/ROSCA LATON 25X1/2","UN"
"LA10322532","TEE SOLDABLE/ROSCA LATON 25X3/4","UN"
"LA10412527","UNION RED.SOLDABLE 25X20 FORTLEV","UN"
"LA10413223","UNION RED.SOLDABLE 32X25 FORTLEV","UN"
"LA10422523","CODO RED. 90° SOLD.25X20MM FORTLEV","UN"
"LA10430203","CURVA SOLDABLE 45° 20MM FORTLEV","UN"
"LA10430252","CURVA SOLDABLE 45° 25MM FORTLEV","UN"
"LA10430321","CURVA SOLDABLE 45° 32MM FORTLEV","UN"
"LA10430401","CURVA SOLDABLE 45° 40MM FORTLEV","UN"
"LA10430501","CURVA SOLDABLE 45° 50MM FORTLEV","UN"
"LA10430601","CURVA SOLDABLE 45° 60MM FORTLEV","UN"
"LA10472014","TEE SOLD/ROSC. 20X1/2 FORTLEV","UN"
"LA10472513","TEE SOLD/ROSC. 25X1/2 FORTLEV","UN"
"LA10472534","TEE SOLD/ROSC. 25X3/4 FORTLEV","UN"
"LA10500203","UNION DOBLE SOLDABLE 20MM FORTLEV","UN"
"LA10500253","UNION DOBLE SOLDABLE 25MM FORTLEV","UN"
"LA10500321","UNION DOBLE SOLDABLE 32MM FORTLEV","UN"
"LA10500401","UNION DOBLE SOLDABLE 40MM FORTLEV","UN"
"LA10500501","UNION DOBLE SOLDABLE 50MM FORTLEV","UN"
"LA10500601","UNION DOBLE SOLDABLE 60MM FORTLEV","UN"
"LA10750303","CONEXIÓN FLEXIBLE PL 30CM FORTLEV","UN"
"LA10750403","CONEXIÓN FLEXIBLE PL 40CM FORTLEV","UN"
